Player_ID,Team_Name,Player_Name,apps,assistTotal,keyPassPerGame,totalPassesPerGame,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,rating,passSuccess
78498,Belgium,Romelu Lukaku,14,0,0.45,6.540000000000001,,0.5,0.5,6.573,74.48593073593074
79700,Panama,Alberto Quintero,3,0,,,,,,,
79967,Curacao,Leandro Bacuna,10,0,1.0,56.0,,1.0,,5.32,87.5
80464,Senegal,Idrissa Gueye,42,4,0.9028571428571429,57.53333333333333,0.16,1.6476190476190478,0.0914285714285714,6.652876190476191,89.52273871310543
80931,Australia,Mathew Leckie,9,0,,,,,,,
81523,Australia,Mathew Ryan,39,0,,31.694444444444443,,7.694444444444445,,6.848888888888888,70.90271691498685
82277,England,Dan Burn,53,4,0.4739811912225705,53.333934169279,0.0344827586206896,1.2242424242424244,0.0909090909090909,7.06580329153605,85.88868286772747
82917,Scotland,Kenny McLean,56,4,0.8154761904761905,32.107142857142854,0.7738095238095237,2.626984126984127,0.5833333333333333,6.541880952380952,88.70113349955412
83249,Australia,Aziz Behich,30,0,,1.0,,1.0,,6.15,100.0
83532,England,Harry Kane,66,8,1.180272952853598,20.919633995037223,0.11908602150537634,1.9747053349875932,0.2847084367245657,7.857030086848635,77.96356946991186
83809,Argentina,Nicolás Tagliafico,53,3,0.5222222222222223,39.108333333333334,0.1875,0.9416666666666668,,6.621583333333334,86.62131002614596
83895,Ecuador,Enner Valencia,24,0,0.6666666666666666,6.833333333333334,0.3333333333333333,1.0,,6.033333333333333,94.11764705882354
84919,Austria,Michael Gregoritsch,45,2,0.5183823529411764,14.740196078431373,0.12132352941176469,0.39705882352941174,0.0588235294117647,6.825294117647059,67.93326523663602
85006,USA,Tim Ream,24,1,0.0909090909090909,63.666666666666664,,5.111111111111111,,6.707979797979799,89.80050708864268
85070,Netherlands,Marten de Roon,51,4,0.6715686274509804,49.93382352941177,0.08578431372549014,2.7916666666666665,0.0294117647058823,6.5504411764705885,84.17348727121615
86513,DR Congo,Cédric Bakambu,32,3,0.7407407407407408,7.166666666666667,,0.3333333333333333,0.11111111111111105,6.582777777777778,66.40522875816994
86593,Scotland,Grant Hanley,14,0,,51.166666666666664,,2.6666666666666665,,7.103333333333334,91.74606299212599
86829,Japan,Wataru Endo,15,1,0.5625,41.75,,0.875,,6.609999999999999,90.80076711535678
87247,Panama,Luis Mejía,8,0,,,,,,,
88112,Colombia,Santiago Arias,11,0,0.6666666666666666,14.666666666666666,,,,6.373333333333334,77.27272727272727
88300,Brazil,Danilo,30,0,0.875,50.375,0.25,1.9166666666666667,,6.5912500000000005,89.63981011201108
88526,Brazil,Casemiro,47,2,1.0294117647058822,32.529411764705884,0.5588235294117647,2.5294117647058822,0.1470588235294117,6.7266176470588235,87.87847222222223
89401,Switzerland,Granit Xhaka,46,6,1.4444444444444444,73.16013071895425,0.6764705882352942,4.908496732026144,0.1274509803921568,6.930718954248365,88.84544713051582
89925,France,Lucas Digne,50,8,0.9058325187357444,39.9208211143695,1.0619094167481264,0.9775171065493646,0.18279569892473116,6.802036493971978,84.15401545528046
