Player_ID,Team_Name,Player_Name,apps,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,rating
363496,Spain,Marc Cucurella,64,2,5,0.8221132897603485,1.144880174291939,0.5098039215686274,0.9794771241830066,0.3784313725490196,0.3445098039215686,0.8226143790849673,6.835229302832244
363535,Haiti,Wilson Isidor,39,8,0,1.78125,1.0,0.59375,0.609375,0.671875,1.21875,2.25,6.186458333333333
363653,Colombia,Jhon Lucumí,60,1,1,0.38793103448275856,0.2706896551724138,0.28620689655172415,0.9275862068965517,0.11724137931034481,0.2758620689655172,0.7298850574712644,6.741551724137932
363661,Turkiye,Mert Müldür,44,1,2,0.47916666666666663,0.7395833333333334,0.5208333333333333,1.125,0.1666666666666666,0.375,0.8958333333333333,6.619750000000001
363666,Bosnia,Nikola Katic,32,2,1,1.7884615384615383,0.6153846153846153,0.5576923076923076,1.0769230769230766,0.0384615384615384,0.6153846153846153,0.8846153846153846,8.02397435897436
363683,Bosnia,Ivan Sunjic,24,0,0,0.2857142857142857,0.8214285714285714,0.4285714285714285,0.3214285714285714,,0.4285714285714285,1.2857142857142858,6.229761904761905
363718,DR Congo,Edo Kayembe,45,5,1,0.9234234234234234,1.2102102102102104,0.8108108108108109,0.5090090090090089,0.027027027027027,1.054054054054054,1.3423423423423422,6.359849849849849
363731,Czechia,Jaroslav Zeleny,13,0,0,,,1.0,1.0,,,,6.925
363884,Netherlands,Ryan Gravenberch,60,6,7,1.0185185185185184,1.0726010101010102,1.1313131313131313,1.3484848484848486,0.0909090909090909,0.9419191919191919,1.2668350168350166,7.068491161616161
364336,Norway,Torbjørn Heggem,45,0,0,0.5108024691358025,0.24305555555555555,0.18209876543209877,0.5173611111111112,,0.19907407407407407,0.7013888888888888,6.736087962962963
364624,Scotland,Scott McKenna,47,2,0,0.2,0.4,0.1,0.30000000000000004,,,0.5,6.586500000000001
365244,Curacao,Tahith Chong,26,3,1,0.6904761904761905,0.5714285714285714,2.761904761904762,4.380952380952381,0.0476190476190476,0.9285714285714286,1.4047619047619047,6.321190476190476
365308,Belgium,Alexis Saelemaekers,50,4,7,1.1952380952380952,1.5285714285714285,1.3571428571428572,1.1095238095238094,0.0571428571428571,0.3285714285714285,0.9952380952380953,6.794809523809524
365389,Ecuador,John Yeboah,49,11,1,2.0,0.6666666666666666,0.8333333333333333,1.0,,0.8333333333333333,0.8333333333333333,6.683333333333334
365402,Netherlands,Jan Paul van Hecke,49,3,3,0.7129629629629629,0.3611111111111111,0.0833333333333333,0.9861111111111112,0.1111111111111111,0.1666666666666666,0.7314814814814815,6.665277777777778
365409,Argentina,Julián Alvarez,79,27,9,2.348850574712644,1.9402298850574713,1.1908045977011494,0.5385057471264367,0.0689655172413793,1.3011494252873563,1.2649425287356322,7.138155172413793
365432,Croatia,Dominik Kotarski,23,0,0,,,,,,0.125,,6.29875
366116,Senegal,Iliman Ndiaye,50,8,3,1.4479166666666667,1.21875,1.8159722222222223,1.078125,0.2708333333333333,1.5555555555555556,2.0,6.648194444444445
367185,England,Bukayo Saka,54,12,8,2.0089442815249265,1.5782991202346042,1.0365591397849463,1.0460899315738026,0.4636689475399152,0.9247311827956989,1.3440860215053765,7.1167546432062565
367189,Haiti,Hannes Delcroix,11,0,0,,,,1.0,,1.0,,6.75
367780,South Korea,Lee Kang-In,47,5,5,1.204074074074074,1.8370370370370372,2.2123456790123455,1.5407407407407407,0.10555555555555556,0.7259259259259259,1.4777777777777776,7.160066666666667
367783,Germany,Felix Nmecha,51,7,3,1.7875862068965518,0.8948275862068966,0.6229885057471264,0.8396551724137932,0.0689655172413793,0.4543103448275862,1.427586206896552,7.064227586206897
368091,Spain,Eric García,45,1,2,0.6403743315508021,0.6831550802139037,0.12032085561497324,0.6711229946524064,0.0294117647058823,0.25267379679144386,0.5815508021390374,6.774505347593584
368409,Portugal,Trincão,60,14,15,1.7936720142602496,1.5779857397504458,1.1934046345811051,0.6724598930481284,0.0588235294117647,0.7303921568627451,1.498217468805704,7.001350267379679
369430,Argentina,Enzo Fernández,86,19,11,1.6214285714285714,1.5234920634920635,0.32793650793650786,1.23,0.18015873015873013,1.0077777777777777,1.211111111111111,6.757698412698413
369525,Japan,Ko Itakura,10,0,0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,,0.1666666666666666,0.3333333333333333,6.135000000000001
369570,France,Manu Koné,46,2,3,0.94376026272578,0.9659277504105089,1.0357142857142858,1.406814449917898,0.0689655172413793,1.1995073891625616,1.4651067323481117,6.752545155993432
369971,Norway,Leo Østigård,40,5,1,0.4666666666666667,0.3333333333333333,0.0333333333333333,0.5,0.1,0.0666666666666666,0.2666666666666666,6.660666666666668
370255,Japan,Junya Ito,23,4,0,1.5,2.75,0.1666666666666666,0.75,1.1666666666666667,0.1666666666666666,1.0,6.618333333333333
370912,South Korea,Kim Min-Jae,40,1,1,0.2875,0.7616666666666667,0.04,0.56,,0.25,0.2,6.691200000000001
371012,USA,Brenden Aaronson,48,4,5,2.635135135135135,0.9594594594594594,1.4189189189189189,1.1891891891891893,0.1351351351351351,2.0,1.9864864864864864,6.411171171171172
371027,Canada,Tajon Buchanan,52,7,1,0.9154995331465919,0.4108309990662931,0.8249299719887956,1.5910364145658262,0.26050420168067223,1.2177871148459385,1.7254901960784315,6.164593837535014
371029,Canada,Derek Cornelius,26,1,1,0.8035714285714286,0.23809523809523805,0.4285714285714285,1.0285714285714287,,0.369047619047619,1.4523809523809526,6.659142857142856
371030,South Korea,Hwang In-Beom,27,2,4,1.7303921568627452,0.9705882352941178,0.9460784313725491,0.8235294117647058,0.0588235294117647,0.5294117647058824,0.6568627450980392,7.278186274509804
371036,Colombia,Jorge Carrascal,34,2,1,0.8974358974358975,1.0256410256410255,0.9230769230769232,0.9230769230769232,0.0769230769230769,0.7435897435897434,0.9102564102564101,6.419871794871796
371063,Ivory Coast,Wilfried Singo,36,3,3,0.7343358395989975,0.5288220551378445,0.5150375939849624,1.2205513784461155,0.0526315789473684,0.16917293233082706,0.9849624060150375,7.160576441102758
371275,Germany,Nico Schlotterbeck,46,6,1,1.0461309523809523,0.27678571428571425,0.8110119047619048,0.793154761904762,0.0357142857142857,0.33134920634920634,0.5178571428571428,7.532127976190476
371281,France,Michael Olise,69,31,27,2.9544471153846152,2.7518028846153846,2.323197115384615,1.9454326923076923,0.1862980769230769,0.8537259615384616,2.0864182692307693,7.820617788461538
371326,Iran,Kasper Joergensen,13,3,0,,,,,,,,
371447,South Africa,Lyle Foster,38,7,4,1.4230769230769231,1.3173076923076923,0.4423076923076923,0.75,0.9615384615384616,0.9903846153846154,2.1634615384615383,6.421410256410257
371610,USA,Matt Freese,21,0,0,0.0666666666666666,,,0.2,,,0.0666666666666666,6.331
371756,Scotland,Liam Kelly,4,0,0,,,,,,,,
372297,Norway,Egil Selvik,44,0,0,,,,0.125,,,0.025,5.890124999999999
372400,Iran,Ismaila Coulibaly,9,0,0,,,,,,,,
372407,Norway,Kristian Thorstvedt,40,4,4,0.921875,0.75,0.5625,1.640625,0.03125,0.6875,1.21875,6.49265625
372424,Spain,Martín Zubimendi,64,7,4,0.7519905533063427,0.9852564102564103,0.403744939271255,0.32645074224021586,0.05161943319838055,0.40053981106612685,0.7795883940620782,7.077698717948717
373036,Turkiye,Eren Elmali,38,3,0,0.43000000000000005,0.6066666666666667,0.6799999999999999,0.4000000000000001,0.04,0.5700000000000001,0.47,6.53225
373842,Portugal,Diogo Costa,58,0,0,,,0.0833333333333333,0.1856060606060606,,,0.0568181818181818,6.54290404040404
374631,England,Marc Guéhi,59,6,4,1.01,0.6433333333333333,0.44166666666666665,0.6799999999999999,,0.47916666666666663,0.74,7.062933333333332
374992,Haiti,Jean-Kévin Duverne,15,1,0,,,,,,,,
376090,Switzerland,Noah Okafor,34,8,1,2.125,1.3571428571428572,2.696428571428571,1.25,1.0,1.5535714285714286,3.0,7.179285714285715
376914,Paraguay,Mauricio,29,4,2,1.4222222222222223,0.7333333333333334,0.3333333333333333,0.6666666666666666,0.1333333333333333,0.26666666666666666,0.9666666666666666,6.742444444444445
377168,Colombia,Luis Díaz,76,36,17,2.3055555555555554,1.7881944444444444,2.3020833333333335,1.3402777777777777,0.6041666666666666,2.03125,1.986111111111111,7.443645833333334
377210,Qatar,Pedro Miguel,7,0,0,,,1.0,3.0,,1.0,1.0,6.93
377211,Qatar,Assim Madibo,2,0,0,,,,1.0,,1.0,,6.18
377214,Qatar,Ahmed Fathy,6,0,0,,1.0,,,,,,6.57
377271,Iran,Sasa Kalajdzic,19,6,0,,,,,,1.0,1.0,6.3149999999999995
377282,Japan,Keisuke Osako,22,0,0,,,,,,,,
377283,Japan,Takehiro Tomiyasu,6,0,0,,,,1.0,,,,6.3
377285,Japan,Takefusa Kubo,30,3,5,1.0833333333333335,1.1666666666666665,1.5416666666666667,1.5416666666666665,0.5,0.8541666666666667,2.125,6.495833333333334
377287,Japan,Daizen Maeda,25,10,3,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,1.0,1.8888888888888888,6.29611111111111
377288,Japan,Ayase Ueda,44,27,1,2.207885304659498,0.8369175627240143,0.5089605734767025,1.4229390681003584,0.21236559139784938,1.0985663082437276,2.722222222222222,6.712473118279569
377466,USA,Ricardo Pepi,41,21,2,1.8198717948717948,0.7538461538461538,0.5034188034188033,0.3782051282051282,0.4076923076923077,0.4935897435897436,1.5429487179487178,6.501801282051282
377467,Canada,Jacob Shaffelburg,22,3,3,0.8333333333333334,1.111111111111111,0.5833333333333334,0.6666666666666666,0.1666666666666666,0.9444444444444443,1.5,6.479444444444444
377583,Algeria,Hicham Boudaoui,44,1,3,0.8633333333333333,0.5877777777777778,0.8,1.4222222222222223,0.08,0.6822222222222222,0.8844444444444446,6.5564222222222215
377675,Tunisia,Firas Chaouat,9,2,0,1.5,0.5,,,2.0,1.0,1.5,6.155
377714,Ghana,Lawrence Ati Zigi,11,0,0,,,,,,,,
378626,Sweden,Carl Starfelt,33,1,0,0.32775119617224874,0.07177033492822965,0.0526315789473684,0.5948963317384369,,0.1052631578947368,0.3325358851674641,6.837424242424242
379205,USA,Sergiño Dest,37,3,6,0.5092592592592593,0.9351851851851851,2.5185185185185186,1.0833333333333333,0.037037037037037,0.8518518518518517,2.3950617283950617,6.878950617283952
379252,Germany,Jamie Leweling,52,11,10,1.7982954545454548,1.125,1.5501893939393938,0.9886363636363636,0.484375,1.0776515151515151,1.5871212121212122,6.832992424242424
379315,Paraguay,Braian Ojeda,19,0,1,0.7333333333333333,0.6,0.6,2.1333333333333333,,0.8666666666666667,1.1333333333333333,6.298666666666666
379696,New Zealand,Sarpreet Singh,1,0,0,3.0,1.0,2.0,,,4.0,5.0,6.67
379700,Japan,Keito Nakamura,1,1,0,3.0,1.0,1.0,1.0,,,,7.67
379701,Algeria,Ramiz Zerrouki,43,4,2,1.03125,0.921875,0.46875,0.578125,,0.5,0.625,6.865312500000002
379706,Curacao,Juriën Gaari,9,0,0,,,,,,,,
379742,Cape Verde,Laros Duarte,40,1,0,,,,,,,,6.05
379783,Japan,Yukinari Sugawara,38,0,6,1.6559139784946237,0.8817204301075269,0.3548387096774194,0.6774193548387097,0.064516129032258,0.3225806451612903,0.935483870967742,6.515846774193548
379868,England,Jude Bellingham,54,9,7,1.9692460317460319,1.5658730158730159,1.4609126984126986,1.5188492063492065,0.21798941798941796,1.1029761904761903,1.3454365079365078,7.183216269841269
380614,DR Congo,Nathanaël Mbuku,39,5,0,1.25,1.25,1.25,1.25,0.25,1.0,1.0,6.795
380706,Brazil,Gabriel Martinelli,67,13,6,0.9746031746031747,0.9253968253968252,0.894047619047619,0.4603174603174603,0.1936507936507936,0.9126984126984127,1.0285714285714285,6.574142857142857
381550,Switzerland,Rubén Vargas,34,4,9,1.8472222222222223,2.5,1.1805555555555556,1.736111111111111,0.2916666666666667,0.875,2.7916666666666665,6.992222222222222
382206,Ecuador,Gonzalo Plata,30,4,4,1.4000000000000001,1.6666666666666667,1.3555555555555554,1.05,,1.0222222222222221,2.111111111111111,6.998333333333334
382265,Uruguay,Brian Rodríguez,17,0,0,1.5,1.0,,1.0,,,,6.33
382364,Ghana,Jerome Opoku,42,0,1,0.5,0.15625,0.15625,1.25,,0.28125,0.90625,6.757499999999999
382564,Netherlands,Crysencio Summerville,37,8,2,1.3709677419354838,0.9032258064516128,1.3225806451612905,2.5806451612903225,0.1935483870967742,1.2580645161290325,1.5806451612903225,7.087096774193548
382587,Ivory Coast,Evann Guessand,46,8,2,0.9083104395604396,0.28708791208791207,0.6378205128205128,0.8846153846153847,0.1339285714285714,2.200824175824176,2.0695054945054947,6.448398351648352
383685,Czechia,Lukás Provod,15,0,2,2.25,1.625,0.8125,1.4583333333333333,0.5625,1.125,2.375,6.554166666666667
383816,Jordan,Mousa Al Tamari,34,6,6,1.9393939393939397,1.0303030303030305,1.0,0.8181818181818182,0.7878787878787878,1.3636363636363635,2.060606060606061,6.737575757575757
383847,Austria,Romano Schmid,48,5,10,1.3921568627450982,1.872549019607843,1.5294117647058822,1.428921568627451,0.1470588235294117,1.372549019607843,1.6764705882352942,6.848259803921569
383855,Canada,Jonathan David,60,15,5,1.6817460317460318,0.8698412698412697,0.29788359788359786,1.019047619047619,0.1973544973544973,1.2005291005291003,2.1123015873015873,6.431123015873016
384065,USA,Folarin Balogun,49,24,4,2.9833333333333334,0.8,0.6666666666666667,2.091666666666667,1.0416666666666665,0.9166666666666666,2.5166666666666666,7.14775
384322,Iran,Florian Flecker,8,0,0,,,,,,,,
384516,Ivory Coast,Odilon Kossounou,34,1,0,0.3543859649122807,0.1552631578947368,0.2710526315789474,0.2026315789473684,0.0526315789473684,0.3052631578947368,0.5289473684210526,6.4428289473684215
384711,Uruguay,Ronald Araujo,51,5,1,0.6166666666666667,0.15833333333333333,0.2,0.1875,0.5,0.24722222222222223,0.24583333333333335,6.788694444444444
384861,Scotland,Lawrence Shankland,10,7,0,1.5,,,1.25,1.0,0.5,3.0,6.5225
384887,Portugal,Vitinha,65,8,10,1.5356032067999612,1.56417463537139,0.5697672172317203,0.8669564377475127,,0.7437554332077658,0.7208055636047522,6.984169419491936
386153,France,Rayan Cherki,64,12,14,1.8683333333333334,1.7886363636363636,1.3890909090909092,0.7160606060606061,0.0303030303030303,0.806060606060606,1.3509090909090908,7.051592424242425
386390,Belgium,Charles De Ketelaere,53,9,10,1.4862903225806452,1.7955645161290323,1.8711290322580645,1.247258064516129,0.36088709677419356,1.6891129032258063,2.043548387096774,7.2049532258064515
386606,Germany,Nick Woltemade,65,17,4,1.009090909090909,0.8733333333333333,0.5521212121212121,1.167878787878788,0.4022727272727272,1.9878787878787876,1.3484848484848486,6.6693333333333324
386634,Ivory Coast,Amad Diallo,44,8,4,2.5140625,1.5703125,2.4046875,1.3291666666666666,0.525,1.3453125,1.8333333333333333,7.298531250000001
386978,South Africa,Yaya Sithole,35,1,0,0.41025641025641024,0.1923076923076923,0.1923076923076923,0.3397435897435897,,1.0961538461538463,1.801282051282051,5.878333333333333
387125,Germany,Maximilian Beier,51,11,7,1.0295138888888888,0.7418981481481483,0.5572916666666666,0.47222222222222215,0.09375,0.7037037037037037,1.5509259259259258,6.497821180555556
388098,Belgium,Jérémy Doku,64,15,11,2.223412698412698,2.011111111111111,4.905952380952381,2.7984126984126982,0.295,2.5706349206349204,2.36984126984127,7.716329365079365
388650,Netherlands,Jurriën Timber,49,4,6,0.7145833333333333,0.75,0.7208333333333333,0.5916666666666667,,0.6958333333333333,0.9270833333333333,6.9055625
388668,Czechia,Matej Kovár,44,0,0,,0.094758064516129,0.0786290322580645,0.20564516129032256,,0.064516129032258,,6.621209677419355
389086,Iran,Melayro Bogarde,13,1,0,,,,,,,,
389087,USA,Giovanni Reyna,30,2,0,0.5672514619883041,0.6754385964912281,0.763157894736842,1.3976608187134503,,0.5263157894736842,1.2105263157894737,6.512938596491227
389130,Cape Verde,Logan Costa,9,0,0,,0.5,,,,,,6.140000000000001
389935,England,Noni Madueke,54,9,2,1.6,1.215897435897436,1.9964102564102564,0.9820512820512819,0.1957264957264957,0.9507692307692306,1.2923076923076924,6.920466666666665
389945,Curacao,Sontje Hansen,7,1,0,0.75,1.5,,,0.5,0.75,2.0,6.2524999999999995
390006,Ghana,Joseph Anang,26,0,0,,,,,,,,
391562,Portugal,Samú Costa,35,7,2,1.1470588235294117,0.5,0.4117647058823529,2.0,0.1764705882352941,0.9411764705882352,1.1176470588235294,6.837058823529411
391821,Canada,Liam Millar,14,0,0,0.8333333333333334,0.7222222222222222,1.0555555555555556,0.6666666666666666,0.3333333333333333,0.8333333333333333,0.5833333333333333,6.327222222222222
392316,Paraguay,Juan José Cáceres,51,1,6,1.0,1.3333333333333333,1.3541666666666667,1.5208333333333335,0.0416666666666666,0.5833333333333334,1.25,6.81625
392361,Morocco,Azzedine Ounahi,35,7,4,1.8958333333333335,1.9305555555555554,2.513888888888889,3.3125,0.18749999999999994,2.0,2.125,7.117222222222222
392647,Belgium,Maxim De Cuyper,45,5,5,0.8761904761904761,1.355952380952381,0.5539682539682539,0.5642857142857143,0.08809523809523805,0.5833333333333333,0.8647619047619048,6.754066666666667
392745,Iraq,Mohanad Ali,3,0,0,,,,,,,,
393121,Uzbekistan,Oston Urunov,6,0,0,,,,,,,,
393132,USA,Sebastian Berhalter,25,7,4,1.7142857142857142,2.571428571428572,0.2857142857142857,1.25,,0.3571428571428571,0.9642857142857143,7.0325
393355,Germany,Malick Thiaw,54,5,1,0.6787878787878787,0.3116883116883116,0.20519480519480515,0.20259740259740258,0.0571428571428571,0.1922077922077922,0.410064935064935,6.647136363636364
394749,Egypt,Omar Marmoush,56,12,3,2.6964285714285716,0.8105158730158729,1.3154761904761905,1.298611111111111,0.373015873015873,1.084325396825397,2.731150793650794,6.884960317460318
394786,Germany,Florian Wirtz,60,11,9,2.28030303030303,3.015151515151515,1.5,0.904040404040404,0.0606060606060606,1.1515151515151514,1.8484848484848484,7.489469696969697
394933,Portugal,Matheus Nunes,58,1,7,0.21862745098039213,0.7911764705882353,0.5856209150326797,1.1580882352941178,0.5588235294117647,0.4098039215686275,1.4794117647058824,6.7188019607843135
395221,Portugal,Nuno Mendes,54,6,8,1.092857142857143,1.6092436974789917,1.4254201680672267,1.5945378151260505,0.17983193277310922,0.7286764705882353,2.213361344537815,7.105663865546218
395242,Spain,Álex Baena,56,3,3,1.3644349477682811,1.3563627730294396,0.4997625830959164,0.5952041785375118,0.329059829059829,0.6937321937321936,0.5961538461538461,6.593587369420702
395252,Germany,Jamal Musiala,31,10,5,2.0625,0.9291666666666667,1.8083333333333333,1.55,0.1666666666666666,1.0541666666666667,1.325,7.253291666666668
395377,New Zealand,Joe Bell,1,0,0,,,1.0,,,,,6.88
395379,Tunisia,Sebastian Tounekti,35,4,0,0.5666666666666667,0.6833333333333333,1.9,0.3666666666666667,,0.5666666666666667,1.8,6.105111111111111
395401,USA,Chris Richards,55,3,0,0.6553030303030303,0.38636363636363635,0.1212121212121212,0.5505050505050505,,0.41666666666666663,0.48484848484848486,7.003295454545454
395404,Tunisia,Omar Rekik,5,1,0,1.0,,,1.0,,,,6.61
395802,Portugal,Gonçalo Ramos,59,13,2,1.4454545454545455,0.47171717171717176,0.2977272727272727,0.3742424242424242,0.1643939393939394,0.4765151515151515,0.8024242424242425,6.665824242424241
395962,Cape Verde,Telmo Arcanjo,40,3,0,0.9310344827586208,1.5,0.6551724137931034,1.206896551724138,,0.3103448275862069,0.9310344827586208,6.412241379310345
395992,Portugal,Gonçalo Inácio,53,3,3,0.3284569836293974,0.4782305816788575,0.2758620689655172,0.466388018112156,,0.2852664576802507,0.4684778822709857,6.845430163706026
396239,Panama,Carlos Harvey,20,2,0,,,,0.5,,0.25,0.5,6.26625
396322,Norway,Sander Tangvik,11,0,0,,,,1.0,,,,8.31
396565,Mexico,Brian Gutiérrez,25,4,0,4.0,3.0,,1.0,,,3.0,6.32
396782,Norway,Henrik Falchener,1,0,0,,,,,,,,
396795,Scotland,Lyndon Dykes,53,6,3,0.756547619047619,0.5126984126984127,0.2964285714285714,0.469047619047619,0.13809523809523808,0.6309523809523809,1.5185714285714285,6.389280952380953
396971,Scotland,Lewis Ferguson,54,2,1,0.8747795414462081,0.6838624338624338,0.22063492063492063,2.132592592592592,0.074074074074074,0.7101587301587301,0.9455026455026456,6.764432804232804
396975,Scotland,Nathan Patterson,12,0,0,0.1428571428571428,,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,6.376428571428571
397143,Scotland,Ross Stewart,9,3,1,1.25,0.75,,1.0,0.5,,0.75,6.675
397267,Iran,Andrés Andrade,23,2,0,,,,,,,,
397465,USA,Malik Tillman,52,11,1,1.993103448275862,1.432183908045977,0.9448275862068966,1.9666666666666668,0.08448275862068966,2.144827586206896,1.5448275862068965,6.638413793103448
397587,Brazil,Luiz Henrique,46,7,3,1.8214285714285716,0.9642857142857143,1.8214285714285716,1.5178571428571428,0.4642857142857143,1.9642857142857144,2.4285714285714284,6.643392857142857
397846,Uruguay,Matías Viña,18,1,1,0.4,1.0,0.6,0.8,1.0,0.7,1.3333333333333333,6.284
397859,Canada,Alistair Johnston,22,1,0,0.5833333333333333,0.5833333333333333,0.75,1.277777777777778,,0.3333333333333333,0.6666666666666666,6.404444444444445
398414,Switzerland,Dan Ndoye,47,7,4,2.377083333333333,0.8333333333333334,1.1854166666666668,2.1291666666666664,0.2708333333333333,1.8854166666666667,2.185416666666667,6.85625
399047,Senegal,Pape Gueye,50,9,2,2.3000000000000003,0.6079365079365079,0.36507936507936506,2.0365079365079364,0.0666666666666666,0.638095238095238,1.2333333333333334,6.826984126984127
399250,Brazil,Danilo Santos,13,7,2,2.1666666666666665,1.8333333333333333,0.6666666666666666,0.4166666666666667,,1.5,1.75,6.673333333333334
399385,Czechia,Adam Hlozek,10,2,0,1.5333333333333332,1.0,,0.6,,1.3,1.2,6.366
399450,Sweden,Viktor Johansson,28,0,1,,0.12,,0.4066666666666666,,,0.20666666666666667,6.473533333333333
399618,Sweden,Benjamin Nygren,29,6,3,1.6,1.0999999999999999,1.25,0.75,,1.7666666666666666,1.8666666666666665,6.825333333333333
399619,Sweden,Hjalmar Ekdal,25,0,0,0.3157894736842105,0.2105263157894736,0.1052631578947368,0.4342105263157895,0.1052631578947368,0.2105263157894736,0.9342105263157895,6.393026315789474
399961,Belgium,Arthur Theate,43,2,0,0.5833333333333334,0.2916666666666667,0.14583333333333331,0.38888888888888884,0.0416666666666666,0.25,0.375,6.617916666666667
399999,Belgium,Nicolas Raskin,33,4,1,1.4107142857142856,0.7366071428571428,0.5714285714285714,0.9285714285714286,,0.5714285714285714,0.8273809523809524,6.760669642857143
400021,Senegal,Cherif Ndiaye,45,14,1,1.152173913043478,0.8260869565217391,0.391304347826087,1.1869565217391305,0.5043478260869565,0.9347826086956521,1.1782608695652175,6.473608695652173
400127,Norway,Thelo Aasgaard,26,7,2,1.375,0.625,0.5,1.125,,0.375,0.5,6.831250000000001
400138,Netherlands,Bart Verbruggen,48,0,0,,0.0263157894736842,0.0263157894736842,0.0789473684210526,,,,6.265029239766083
400243,DR Congo,Dylan Batubinsika,14,0,0,,,,,,,,
400496,Colombia,Daniel Muñoz,63,6,4,0.9103448275862069,0.7436781609195403,0.25632183908045975,1.2402298850574713,0.6379310344827586,0.38045977011494253,1.1126436781609197,7.105816091954023
400815,Belgium,Amadou Onana,48,3,0,0.6477777777777778,0.40444444444444444,0.2711111111111111,1.5916666666666668,0.2,0.5916666666666667,0.6558333333333333,6.609291666666666
400828,Uruguay,Darwin Núñez,43,16,0,2.25,0.6666666666666666,2.1666666666666665,1.0,0.8333333333333334,1.8333333333333333,1.0,6.6325
400844,Ghana,Abdul Mumin,7,0,0,,,,0.3333333333333333,,,,6.1866666666666665
401043,Croatia,Ivor Pandur,4,0,0,,,,,,,,7.006666666666667
401130,France,Maxence Lacroix,55,2,2,0.5095238095238095,0.2,0.2,0.5428571428571428,,0.1714285714285714,0.6190476190476191,6.972142857142857
401184,New Zealand,Nando Pijnaker,5,0,0,,,,,,,,
401251,Uruguay,Rodrigo Zalazar,48,23,6,2.364285714285714,1.1607142857142856,1.692857142857143,1.775,0.24285714285714285,2.075,2.675,7.0013571428571435
401721,Panama,César Blackman,34,4,0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,,0.3333333333333333,0.6666666666666666,6.666666666666667
401743,Switzerland,Miro Muheim,38,0,5,0.7298850574712643,0.8735632183908045,0.7241379310344828,1.028735632183908,0.18390804597701146,0.4137931034482758,0.9655172413793104,6.121379310344828
402095,New Zealand,Liberato Cacace,15,1,0,0.7916666666666667,0.6666666666666666,0.4166666666666667,1.0,0.0833333333333333,0.6666666666666666,0.75,6.265416666666667
402184,Belgium,Senne Lammens,39,0,0,,,,0.1875,,,0.0625,6.747395833333333
402197,Spain,Pedri,51,5,11,1.201867816091954,2.8139367816091956,1.334530651340996,1.7164750957854407,0.5172413793103448,0.7592592592592592,1.6111111111111112,7.509018199233717
402213,Colombia,Richard Ríos,73,9,7,1.663888888888889,0.9432870370370371,1.4719907407407407,2.203935185185185,0.037037037037037,1.7345679012345678,1.7988425925925926,7.063166666666667
402367,Scotland,Aaron Hickey,34,1,0,0.4063492063492064,1.2,0.8,1.7571428571428571,,0.3682539682539682,0.726984126984127,6.55042857142857
402596,England,Elliot Anderson,62,5,5,1.458187134502924,1.295906432748538,1.0608187134502924,1.9850877192982457,0.1096491228070175,1.0383040935672516,1.1932748538011697,7.104342105263157
402664,Croatia,Josko Gvardiol,35,3,5,1.048888888888889,0.3305555555555556,0.43703703703703706,0.6222222222222222,,0.6074074074074075,1.0277777777777777,7.045911111111112
402665,Croatia,Kristijan Jakic,35,4,1,0.8461538461538461,0.95,0.6153846153846153,1.126923076923077,0.0769230769230769,0.5923076923076923,0.7615384615384616,7.090807692307692
402666,Croatia,Josip Sutalo,16,0,0,0.1666666666666666,0.26666666666666666,0.6333333333333333,0.95,0.1666666666666666,,0.48333333333333334,6.5938333333333325
402749,Ghana,Gideon Mensah,42,0,2,0.0333333333333333,0.5666666666666667,0.5333333333333333,1.1333333333333333,0.0333333333333333,0.6333333333333333,1.1333333333333333,6.627666666666666
402810,Ivory Coast,Emmanuel Agbadou,41,2,3,0.684981684981685,0.49694749694749696,0.33516483516483514,0.35836385836385826,0.0769230769230769,0.48031135531135527,0.9047619047619048,7.004567765567765
402880,Turkiye,Kerem Aktürkoglu,56,18,9,1.8556376573617952,0.996031746031746,0.6688218390804597,0.9927476737821566,0.7358237547892721,0.7224616858237547,2.5016420361247946,6.660242200328407
402887,Colombia,Luis Suárez,56,43,8,3.4166666666666665,1.2760416666666665,0.8958333333333333,1.9947916666666665,0.28645833333333337,1.0625,2.3385416666666665,7.333229166666667
403752,Uruguay,Juan Manuel Sanabria,12,0,4,2.0454545454545454,1.7727272727272727,0.1818181818181818,0.5454545454545454,0.5909090909090909,,1.0909090909090908,6.67909090909091
403850,France,Malo Gusto,65,3,7,0.5434453781512605,0.7816806722689076,0.5264705882352941,0.7233613445378151,0.2127100840336134,0.5141176470588235,0.8363025210084034,6.706319327731093
403859,Senegal,Pape Matar Sarr,50,6,4,0.9957264957264957,0.3226495726495726,0.4722222222222222,1.0416666666666667,0.5576923076923076,0.811965811965812,0.9978632478632479,6.738444444444444
403865,Spain,Yéremy Pino,56,5,4,1.6017156862745097,1.894607843137255,0.43137254901960786,0.9852941176470589,0.2924836601307189,1.0277777777777777,1.846813725490196,6.973247549019607
