Team_Name,Player_Name,Profile_Link,Player_ID
Belgium,Leandro Trossard,https://www.whoscored.com/Players/113994/Show/Leandro-Trossard,113994
Belgium,Matias Fernandez-Pardo,https://www.whoscored.com/Players/475462/Show/Matias-Fernandez-Pardo,475462
Belgium,Maxim De Cuyper,https://www.whoscored.com/Players/392647/Show/Maxim-De-Cuyper,392647
Belgium,Mike Penders,https://www.whoscored.com/Players/429427/Show/Mike-Penders,429427
Belgium,Nathan Ngoy,https://www.whoscored.com/Players/414495/Show/Nathan-Ngoy,414495
Belgium,Nicolas Raskin,https://www.whoscored.com/Players/399999/Show/Nicolas-Raskin,399999
Belgium,Romelu Lukaku,https://www.whoscored.com/Players/78498/Show/Romelu-Lukaku,78498
Belgium,Senne Lammens,https://www.whoscored.com/Players/402184/Show/Senne-Lammens,402184
Belgium,Thibaut Courtois,https://www.whoscored.com/Players/73798/Show/Thibaut-Courtois,73798
Belgium,Thomas Meunier,https://www.whoscored.com/Players/104376/Show/Thomas-Meunier,104376
Belgium,Timothy Castagne,https://www.whoscored.com/Players/141169/Show/Timothy-Castagne,141169
Belgium,Youri Tielemans,https://www.whoscored.com/Players/136345/Show/Youri-Tielemans,136345
Belgium,Zeno Debast,https://www.whoscored.com/Players/410633/Show/Zeno-Debast,410633
Belgium,USA v Paraguay,https://www.whoscored.com/Players/100936309/Show/USA-v-Paraguay,100936309
Belgium,Gustavo Velazquez,https://www.whoscored.com/Players/27242164264/Show/Gustavo-Velazquez,27242164264
Belgium,To Be Shown A Card,https://www.whoscored.com/Players/3584842520/Show/To-Be-Shown-A-Card,3584842520
Belgium,Julio Enciso,https://www.whoscored.com/Players/27241827505/Show/Julio-Enciso,27241827505
Belgium,Anytime Goalscorer,https://www.whoscored.com/Players/3584807133/Show/Anytime-Goalscorer,3584807133
